"No","year","month","day","hour","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","wd","WSPM","station"
14626,2014,10,31,9,86,86,7,33,1400,31,13,1013,8.5,0,"WSW",1.7,"Huairou"
14627,2014,10,31,10,98,98,9,51,2000,16,13.9,1012.6,8.7,0,"SW",1.3,"Huairou"
14628,2014,10,31,11,117,117,22,70,3200,14,13.9,1011.9,8.9,0,"WSW",0.9,"Huairou"
14629,2014,10,31,12,132,132,23,83,3300,10,14.1,1011.2,8.9,0,"W",0.9,"Huairou"
14630,2014,10,31,13,122,138,24,79,3000,17,14.1,1010.7,9.5,0,"WSW",0.1,"Huairou"
14631,2014,10,31,14,131,158,21,85,3000,14,14,1010.1,10,0,"SE",1.1,"Huairou"
14632,2014,10,31,15,137,169,14,89,3000,10,13.9,1009.9,9.9,0,"SE",0,"Huairou"
14633,2014,10,31,16,151,165,14,97,2900,7,13.3,1009.3,11.2,0,"NE",0.7,"Huairou"
14634,2014,10,31,17,151,168,9,98,2900,2,12.2,1009.7,10.9,0,"WNW",1.2,"Huairou"
14635,2014,10,31,18,151,184,7,102,3100,2,12,1010.1,10.7,0,"NW",1.1,"Huairou"
14636,2014,10,31,19,157,187,6,100,3200,2,12,1010.6,10.9,0,"WNW",0.9,"Huairou"
14637,2014,10,31,20,163,181,6,98,3300,2,12,1010,10.9,0,"WNW",0.9,"Huairou"
14638,2014,10,31,21,157,172,6,95,3100,2,12.2,1011,10.9,0,"W",0.7,"Huairou"
14639,2014,10,31,22,155,175,6,94,3100,2,11.7,1011,10.8,0,"WNW",1,"Huairou"
14640,2014,10,31,23,152,152,5,89,3000,2,10.6,1009,10.1,0,"E",1.1,"Huairou"
14641,2014,11,1,0,146,146,3,79,3100,2,9.9,1014,9.9,0,"N",0.6,"Huairou"
14642,2014,11,1,1,155,167,3,67,3200,2,8.6,1011,8.6,0,"WNW",1.2,"Huairou"
14643,2014,11,1,2,138,142,2,57,2700,2,7.9,1012,7.9,0,"NNW",1.2,"Huairou"
14644,2014,11,1,3,127,127,2,56,2300,2,6.9,1012,6.9,0,"W",1.4,"Huairou"
14645,2014,11,1,4,113,113,2,53,2300,2,6.5,1012,6.5,0,"SE",1.5,"Huairou"
14646,2014,11,1,5,108,108,2,50,2500,2,6,1008,6,0,"WNW",0.8,"Huairou"
14647,2014,11,1,6,93,93,2,48,2100,2,5,1011,5,0,"NW",1.9,"Huairou"
14648,2014,11,1,7,79,79,2,47,1900,2,5.1,1009,4.4,0,"N",1.2,"Huairou"
14649,2014,11,1,8,70,70,2,47,1800,2,5.9,1008,5.5,0,"ESE",0.4,"Huairou"
14650,2014,11,1,9,61,77,2,56,1500,3,8.8,1006,7.1,0,"SW",0.5,"Huairou"
14651,2014,11,1,10,71,71,2,55,1300,12,11.7,1011,6.2,0,"E",0.8,"Huairou"
14652,2014,11,1,11,60,60,3,47,1100,25,13.9,1006,-3,0,"WNW",3,"Huairou"
14653,2014,11,1,12,9,9,2,11,200,66,15,1011,-5.4,0,"W",3,"Huairou"
14654,2014,11,1,13,3,5,2,9,200,71,15.4,1013,-5.1,0,"WNW",1.6,"Huairou"
14655,2014,11,1,14,12,12,2,9,200,68,15.7,1008,-6,0,"W",2.3,"Huairou"
14656,2014,11,1,15,7,7,2,11,200,66,15.3,1014,-6.9,0,"NNW",2.1,"Huairou"
14657,2014,11,1,16,3,5,2,11,200,67,15.1,1013,-8.4,0,"NW",3.9,"Huairou"
14658,2014,11,1,17,5,5,2,14,200,63,14.2,1010,-7.9,0,"WNW",1.3,"Huairou"
14659,2014,11,1,18,6,16,2,29,300,48,12.2,1008,-6.3,0,"S",0.6,"Huairou"
14660,2014,11,1,19,4,32,2,38,400,36,10,1010,-3.3,0,"WNW",1.3,"Huairou"
14661,2014,11,1,20,14,56,2,37,500,26,9,1006,-3.2,0,"WNW",1.8,"Huairou"
14662,2014,11,1,21,17,17,2,20,300,44,9.8,1008,-4.2,0,"NW",2.6,"Huairou"
14663,2014,11,1,22,10,11,2,9,200,61,12.1,1008,-5.9,0,"WNW",2.7,"Huairou"
14664,2014,11,1,23,3,16,2,5,100,67,11.2,1009,-7.1,0,"WNW",4,"Huairou"
14665,2014,11,2,0,6,6,2,4,100,71,10.3,1012,-9.4,0,"WNW",3,"Huairou"
14666,2014,11,2,1,3,5,2,4,100,74,10.4,1010,-11.6,0,"NNW",4.1,"Huairou"
14667,2014,11,2,2,3,5,2,4,100,73,9.4,1010,-11.3,0,"NW",3.5,"Huairou"
14668,2014,11,2,3,3,5,2,5,100,72,9.2,1010,-11.5,0,"NW",3.2,"Huairou"
14669,2014,11,2,4,5,5,2,5,100,70,8.5,1012,-10.4,0,"WNW",3,"Huairou"
14670,2014,11,2,5,3,8,2,6,100,68,8.3,1013,-9.6,0,"NW",2.6,"Huairou"
14671,2014,11,2,6,3,9,2,6,100,66,7.5,1010,-9,0,"WNW",2.5,"Huairou"
14672,2014,11,2,7,3,9,2,9,100,62,6.5,1010,-9,0,"NW",3,"Huairou"
14673,2014,11,2,8,8,18,2,18,200,53,8.7,1011,-8.8,0,"NNW",3.1,"Huairou"
14674,2014,11,2,9,6,6,2,9,100,61,10.4,1007,-8.3,0,"W",2.6,"Huairou"
14675,2014,11,2,10,3,5,2,7,100,65,11.2,1009,-8.7,0,"WNW",3,"Huairou"
14676,2014,11,2,11,10,10,2,7,100,67,12.2,1012,-10.8,0,"NW",3.4,"Huairou"
14677,2014,11,2,12,7,7,2,7,100,68,13.5,1010,-11.1,0,"WNW",3.6,"Huairou"
14678,2014,11,2,13,3,5,2,7,100,69,14.5,1013,-12.7,0,"W",4.7,"Huairou"
14679,2014,11,2,14,3,5,2,6,100,70,14.8,1013,-13.4,0,"NW",5.7,"Huairou"
14680,2014,11,2,15,3,12,2,7,100,69,15.2,1012,-14.1,0,"NW",3.1,"Huairou"
14681,2014,11,2,16,6,6,2,8,100,69,14.7,1008,-14.5,0,"NW",7.2,"Huairou"
14682,2014,11,2,17,3,7,2,10,100,66,13.7,1010,-14.3,0,"NW",3.9,"Huairou"
14683,2014,11,2,18,6,17,2,25,200,51,12.5,1012,-13.5,0,"NNE",0.7,"Huairou"
14684,2014,11,2,19,3,17,2,27,200,47,10.3,1012,-11.7,0,"WNW",1.9,"Huairou"
14685,2014,11,2,20,6,12,2,15,200,57,10.4,1010,-12.3,0,"WNW",1.2,"Huairou"
14686,2014,11,2,21,6,8,2,9,200,63,7.6,1009,-8.5,0,"NW",0.9,"Huairou"
14687,2014,11,2,22,3,12,2,12,200,58,5.9,1008,-9.2,0,"NW",1.1,"Huairou"
14688,2014,11,2,23,NA,NA,NA,NA,NA,NA,4.1,1009,-7.7,0,"NNE",0.9,"Huairou"
14689,2014,11,3,0,12.7,34.2,2,43.2,600,8.9,3.1,1013,-5.1,0,"NNW",0.7,"Huairou"
14690,2014,11,3,1,20,20,2,29,600,19,2.4,1011,-4.6,0,"WNW",0.5,"Huairou"
14691,2014,11,3,2,16,32,2,31,400,11,2,1010,-4.7,0,"WNW",0.9,"Huairou"
14692,2014,11,3,3,9,17,2,30,500,8,1.4,1009,-3.9,0,"NW",0.8,"Huairou"
14693,2014,11,3,4,10,13,2,19,300,23,0.5,1012,-5.1,0,"NNW",0.6,"Huairou"
14694,2014,11,3,5,11,11,2,20,400,20,0,1009,-5.2,0,"WNW",0.7,"Huairou"
14695,2014,11,3,6,10,11,2,22,400,15,-0.2,1011,-5,0,"WSW",0.6,"Huairou"
14696,2014,11,3,7,8,17,2,34,300,6,-0.2,1006,-3.9,0,"ESE",0.5,"Huairou"
14697,2014,11,3,8,6,21,2,33,500,8,2.6,1007,-3.7,0,"ESE",0.5,"Huairou"
14698,2014,11,3,9,11,11,2,24,400,21,8.6,1010,-3.6,0,"ESE",0.7,"Huairou"
14699,2014,11,3,10,9,17,2,18,300,32,12.2,1008,-5.8,0,"ESE",1.4,"Huairou"
14700,2014,11,3,11,8,31,4,19,400,37,14.2,1007,-5.1,0,"S",1.2,"Huairou"
14701,2014,11,3,12,14,23,8,15,300,52,16.9,1010,-6.2,0,"S",4.5,"Huairou"
14702,2014,11,3,13,13,31,11,14,400,62,17.6,1007,-6.3,0,"S",4.2,"Huairou"
14703,2014,11,3,14,21,29,9,19,400,66,18.8,1007,-6.1,0,"SSW",3.4,"Huairou"
14704,2014,11,3,15,12,23,7,13,300,73,19.2,1010,-5.7,0,"SW",2.9,"Huairou"
14705,2014,11,3,16,18,31,4,19,300,79,18.1,1008,-6.6,0,"SSW",3.6,"Huairou"
14706,2014,11,3,17,19,40,4,24,300,84,12,1007.8,-8.5,0,"WSW",1.4,"Huairou"
14707,2014,11,3,18,19,47,3,41,400,54,12,1009,-4.6,0,"NNW",1.6,"Huairou"
14708,2014,11,3,19,19,70,4,47,500,41,9.1,1007,-3.5,0,"NW",1.9,"Huairou"
14709,2014,11,3,20,28,90,4,85,1000,2,7.9,1008,-3.3,0,"N",0.4,"Huairou"
14710,2014,11,3,21,41,82,3,70,1100,5,6.9,1003,-2.8,0,"NW",1,"Huairou"
14711,2014,11,3,22,35,59,2,46,700,16,5.3,1008,-1.2,0,"NW",1,"Huairou"
14712,2014,11,3,23,27,39,2,26,600,32,5.1,1006,-3,0,"WNW",1.2,"Huairou"
14713,2014,11,4,0,23,34,2,17,500,40,4.1,1006,-2.5,0,"NW",1,"Huairou"
14714,2014,11,4,1,23,32,2,15,400,39,3.2,1006,-2.1,0,"NW",0.6,"Huairou"
14715,2014,11,4,2,20,32,2,13,400,39,2.6,1009,-1.9,0,"SE",0.5,"Huairou"
14716,2014,11,4,3,17,34,2,14,400,35,2.2,1010,-0.7,0,"WNW",0.6,"Huairou"
14717,2014,11,4,4,20,32,2,14,400,35,1.6,1007,-1,0,"WNW",0.8,"Huairou"
14718,2014,11,4,5,18,32,2,12,400,34,1.5,1003,-1.2,0,"NW",0.9,"Huairou"
14719,2014,11,4,6,21,35,2,16,400,28,0.6,1007.3,-1.8,0,"SW",0.6,"Huairou"
14720,2014,11,4,7,22,42,2,22,500,22,0.6,1004,-1.5,0,"WNW",0.8,"Huairou"
14721,2014,11,4,8,22,46,2,29,600,15,2.5,1007,-1.1,0,"NW",0.8,"Huairou"
14722,2014,11,4,9,28,48,3,36,700,12,7.5,1003,-0.5,0,"S",0.9,"Huairou"
14723,2014,11,4,10,39,71,4,39,700,17,10.5,1005,-1.3,0,"SSE",0.7,"Huairou"
14724,2014,11,4,11,48,84,18,35,700,35,12.6,1008,-1.7,0,"ESE",1.6,"Huairou"
14725,2014,11,4,12,81,123,41,37,1000,53,13.8,1009,-2.6,0,"ESE",1,"Huairou"
14726,2014,11,4,13,96,146,49,40,1100,65,14.9,1009,-2.1,0,"S",2.3,"Huairou"
14727,2014,11,4,14,110,167,54,49,1300,67,15.3,1009,-1.8,0,"S",1.4,"Huairou"
14728,2014,11,4,15,126,192,62,60,1500,70,15.1,1009,-1.1,0,"S",1.1,"Huairou"
14729,2014,11,4,16,144,215,71,70,1900,73,14.6,1011,-0.7,0,"WSW",0.8,"Huairou"
14730,2014,11,4,17,159,224,68,75,2100,66,12.1,1008,0.5,0,"SW",0.5,"Huairou"
14731,2014,11,4,18,165,248,38,109,2400,24,9,1007,0.7,0,"NW",1.5,"Huairou"
14732,2014,11,4,19,166,206,18,92,2200,24,7.9,1009,0.6,0,"WNW",1,"Huairou"
14733,2014,11,4,20,165,197,22,76,2000,34,6.9,1009,0.6,0,"SW",0.5,"Huairou"
14734,2014,11,4,21,159,190,15,68,1900,30,5.7,1010,1.2,0,"NW",0.8,"Huairou"
14735,2014,11,4,22,141,168,15,57,1700,36,4.9,1008,1,0,"NW",0.5,"Huairou"
14736,2014,11,4,23,146,162,13,48,1600,36,4.8,1009,1.1,0,"WNW",0.9,"Huairou"
14737,2014,11,5,0,143,160,11,45,1700,33,4.9,1007,0.5,0,"E",0.7,"Huairou"
14738,2014,11,5,1,152,158,8,42,1700,25,3.5,1011,1.9,0,"NW",1,"Huairou"
14739,2014,11,5,2,146,162,8,35,1500,27,2.7,1009,1.2,0,"SE",0.5,"Huairou"
14740,2014,11,5,3,134,136,8,33,1300,31,2.7,1009,1.2,0,"NNW",0.8,"Huairou"
14741,2014,11,5,4,130,131,6,33,1400,26,1.9,1010,0.7,0,"SSW",0.5,"Huairou"
14742,2014,11,5,5,132,141,3,47,1600,10,1.2,1010,0.3,0,"WSW",0.6,"Huairou"
14743,2014,11,5,6,148,165,3,53,1700,5,1.3,1008,0.4,0,"NE",0.7,"Huairou"
14744,2014,11,5,7,137,142,3,49,1700,7,0.8,1004,0.1,0,"WNW",0.9,"Huairou"
14745,2014,11,5,8,134,149,3,57,1800,2,2.6,1009,1.6,0,"WNW",0.7,"Huairou"
14746,2014,11,5,9,131,131,12,53,1700,10,8.1,1008,2.1,0,"ESE",0.6,"Huairou"
14747,2014,11,5,10,133,133,22,43,1500,32,12,1004,-0.5,0,"ESE",1.2,"Huairou"
14748,2014,11,5,11,121,124,18,32,1200,55,14.9,1006,-1.3,0,"E",1.4,"Huairou"
14749,2014,11,5,12,73,73,10,21,800,69,17.2,1005,-3,0,"E",1.1,"Huairou"
14750,2014,11,5,13,37,37,5,14,500,76,18.7,1008,-5.4,0,"E",1,"Huairou"
14751,2014,11,5,14,27,27,3,10,400,78,19.8,1007,-6.8,0,"E",1.3,"Huairou"
14752,2014,11,5,15,20,30,2,9,300,81,19.4,1004,-6.3,0,"E",0.9,"Huairou"
14753,2014,11,5,16,21,21,2,11,400,80,19.1,1006,-6.6,0,"ESE",1.3,"Huairou"
14754,2014,11,5,17,17,33,2,20,400,70,16.3,1008,-6.1,0,"NNE",1.4,"Huairou"
14755,2014,11,5,18,20,45,3,56,700,28,17.5,1008,-9.5,0,"NW",2.6,"Huairou"
14756,2014,11,5,19,8,8,2,13,300,67,16,1004,-8.4,0,"NW",2.5,"Huairou"
14757,2014,11,5,20,7,19,2,7,200,71,15.2,1007,-8.3,0,"NNW",3.5,"Huairou"
14758,2014,11,5,21,6,14,2,9,200,65,14,1002,-9.3,0,"NNW",1.9,"Huairou"
14759,2014,11,5,22,3,7,2,6,200,71,12.3,1005,-10.1,0,"N",1.1,"Huairou"
14760,2014,11,5,23,6,6,2,5,200,75,11.2,1006,-11,0,"NE",2,"Huairou"
14761,2014,11,6,0,4,5,2,4,200,79,10,1007,-10.2,0,"N",0.6,"Huairou"
14762,2014,11,6,1,5,5,2,6,300,75,8.5,1005,-10.4,0,"NNE",0.8,"Huairou"
14763,2014,11,6,2,10,10,2,5,200,75,8.2,1003,-10.2,0,"NNE",1,"Huairou"
14764,2014,11,6,3,4,5,2,6,200,72,7.4,1003,-10,0,"NNE",1.4,"Huairou"
14765,2014,11,6,4,3,5,2,5,200,70,7.3,1003,-9.6,0,"NNE",2.2,"Huairou"
14766,2014,11,6,5,3,5,2,4,200,69,7.5,1005,-10.8,0,"NE",2.6,"Huairou"
14767,2014,11,6,6,5,16,2,5,200,67,7,1004,-11.2,0,"NE",3.1,"Huairou"
14768,2014,11,6,7,3,19,2,7,200,63,6.8,1000,-10.9,0,"NNE",3.6,"Huairou"
14769,2014,11,6,8,3,26,2,13,200,54,7.2,1006,-10.1,0,"NE",3.1,"Huairou"
14770,2014,11,6,9,3,14,2,12,200,52,7.8,1000,-10.1,0,"NE",2.9,"Huairou"
14771,2014,11,6,10,3,11,2,7,200,58,8.4,1004,-10.5,0,"ENE",2.8,"Huairou"
14772,2014,11,6,11,3,5,2,6,200,59,9.1,1003,-12.7,0,"NE",2.7,"Huairou"
14773,2014,11,6,12,3,5,2,6,200,64,10,1004,-12.6,0,"NE",2.5,"Huairou"
14774,2014,11,6,13,3,5,2,5,200,68,10.7,1006,-14.9,0,"NE",3,"Huairou"
14775,2014,11,6,14,3,5,2,6,200,69,11.6,1002,-16,0,"E",2.7,"Huairou"
14776,2014,11,6,15,3,5,2,7,200,66,11.5,1004,-17,0,"E",2.6,"Huairou"
14777,2014,11,6,16,9,9,2,9,200,66,11.1,1006,-16.4,0,"ESE",1.6,"Huairou"
14778,2014,11,6,17,3,17,2,14,300,61,9.7,1005,-17.5,0,"ENE",1.1,"Huairou"
14779,2014,11,6,18,3,20,2,31,400,44,7,1003,-15.1,0,"NE",0.9,"Huairou"
14780,2014,11,6,19,11,41,2,40,500,32,5.4,1005,-13.1,0,"NNW",1.4,"Huairou"
14781,2014,11,6,20,15,53,2,52,600,14,4.1,1006,-11.2,0,"NNW",1.1,"Huairou"
14782,2014,11,6,21,17,30,2,31,500,28,2.9,1005,-10.4,0,"NW",0.9,"Huairou"
14783,2014,11,6,22,12,20,2,17,400,39,1.7,1008,-9.3,0,"NW",0.8,"Huairou"
14784,2014,11,6,23,11,13,2,12,400,41,1.6,1008,-8.5,0,"NNE",0.6,"Huairou"
14785,2014,11,7,0,16,24,2,15,500,35,1.5,1009,-7.8,0,"NW",0.7,"Huairou"
14786,2014,11,7,1,17,24,2,12,500,36,1.1,1009,-6.5,0,"NE",0.6,"Huairou"
14787,2014,11,7,2,22,28,2,20,500,21,0.5,1007,-6.2,0,"NNW",0.6,"Huairou"
14788,2014,11,7,3,20,24,2,21,400,18,-0.2,1008,-6.6,0,"WNW",0.8,"Huairou"
14789,2014,11,7,4,20,20,2,13,400,30,-0.7,1009,-7.1,0,"SE",0.5,"Huairou"
14790,2014,11,7,5,14,18,2,13,400,29,-1.2,1008,-5.2,0,"NW",0.8,"Huairou"
14791,2014,11,7,6,19,28,2,16,400,25,-1.5,1005,-5.9,0,"NW",0.7,"Huairou"
14792,2014,11,7,7,23,38,2,30,600,10,-1.7,1007,-5.6,0,"NNW",0.6,"Huairou"
14793,2014,11,7,8,23,30,2,36,600,7,-0.2,1007,-5.4,0,"WSW",0.5,"Huairou"
14794,2014,11,7,9,17,22,2,29,500,14,2.6,1006,-6.5,0,"ESE",0.6,"Huairou"
14795,2014,11,7,10,15,20,2,24,400,23,4,1005,-7.2,0,"SE",0.6,"Huairou"
14796,2014,11,7,11,18,30,4,20,500,31,6.7,1009,-8.5,0,"E",0.5,"Huairou"
14797,2014,11,7,12,29,30,29,27,1400,31,7.8,1010,-9.2,0,"SSE",0.8,"Huairou"
14798,2014,11,7,13,21,44,32,26,1400,36,8.7,1006,-9.3,0,"SE",0.7,"Huairou"
14799,2014,11,7,14,24,44,30,25,1300,40,8.6,1008,-8,0,"SW",1.2,"Huairou"
14800,2014,11,7,15,24,54,23,28,1100,41,8.5,1009,-5.7,0,"SW",0.6,"Huairou"
14801,2014,11,7,16,30,64,21,40,1100,35,8.5,1007,-6.1,0,"WSW",0.6,"Huairou"
14802,2014,11,7,17,33,66,20,45,1100,31,6.8,1008,-5.9,0,"W",0.7,"Huairou"
14803,2014,11,7,18,41,78,14,57,1200,16,4.7,1007,-4.6,0,"WNW",0.9,"Huairou"
14804,2014,11,7,19,38,82,8,63,1400,7,3.4,1008,-3.4,0,"NW",0.9,"Huairou"
14805,2014,11,7,20,49,79,6,63,1500,2,2.6,1011,-4,0,"NW",0.8,"Huairou"
14806,2014,11,7,21,52,72,7,52,1400,9,1.5,1011,-4.4,0,"W",0.5,"Huairou"
14807,2014,11,7,22,49,66,5,47,1300,9,0.6,1013,-3.9,0,"NW",0.6,"Huairou"
14808,2014,11,7,23,49,61,3,43,1300,8,0.4,1011,-3.5,0,"NNE",0.5,"Huairou"
14809,2014,11,8,0,44,53,2,40,1300,8,-0.1,1010,-2.3,0,"NNW",0.5,"Huairou"
14810,2014,11,8,1,48,55,2,40,1300,7,-0.6,1008,-2.7,0,"NW",0.8,"Huairou"
14811,2014,11,8,2,42,52,2,36,1200,9,-1.2,1008,-3.1,0,"NW",0.7,"Huairou"
14812,2014,11,8,3,42,49,2,34,1100,9,-1.2,1007,-3.1,0,"ESE",0.5,"Huairou"
14813,2014,11,8,4,42,47,2,34,1100,8,-1.5,1008,-3.1,0,"NW",0.8,"Huairou"
14814,2014,11,8,5,43,47,2,34,1100,7,-1.6,1007,-3.2,0,"NW",0.9,"Huairou"
14815,2014,11,8,6,42,50,2,32,1100,7,-1.8,1006,-3.1,0,"WSW",0.5,"Huairou"
14816,2014,11,8,7,43,50,2,33,1100,5,-2.3,1004,-3.3,0,"WNW",0.7,"Huairou"
14817,2014,11,8,8,46,58,2,37,1200,3,-0.7,1007,-2.1,0,"NW",0.7,"Huairou"
14818,2014,11,8,9,39,39,4,29,1100,13,3.8,1009,-2.6,0,"E",0.7,"Huairou"
14819,2014,11,8,10,35,35,7,25,1100,25,7,1008,-3.8,0,"SE",0.9,"Huairou"
14820,2014,11,8,11,30,52,8,22,1000,37,9.5,1009,-3.5,0,"SW",0.9,"Huairou"
14821,2014,11,8,12,43,48,11,21,1000,53,11.2,1009,-5.3,0,"SE",0.9,"Huairou"
14822,2014,11,8,13,27,27,9,13,700,70,11.9,1008,-5.2,0,"SE",1,"Huairou"
14823,2014,11,8,14,32,42,10,15,700,73,13.1,1008,-4.1,0,"SSW",1,"Huairou"
14824,2014,11,8,15,39,59,12,16,800,81,12.4,1005,-3.9,0,"E",0.7,"Huairou"
14825,2014,11,8,16,54,80,19,22,900,80,12.2,1006,-3.2,0,"SSW",0.6,"Huairou"
14826,2014,11,8,17,61,92,23,32,1000,67,10,1005,-2.7,0,"NNE",0.7,"Huairou"
14827,2014,11,8,18,70,100,13,65,1300,33,7,1005,-1.2,0,"NW",0.9,"Huairou"
14828,2014,11,8,19,76,133,6,97,1800,2,5,1008,-1.5,0,"NW",1.1,"Huairou"
14829,2014,11,8,20,76,85,4,65,1400,16,3.8,1007,-1.6,0,"NW",0.6,"Huairou"
14830,2014,11,8,21,77,100,2,54,1300,19,2.5,1005,-1.3,0,"SSE",0.5,"Huairou"
14831,2014,11,8,22,71,72,3,35,1200,33,1.8,1004,-1.1,0,"WNW",0.7,"Huairou"
14832,2014,11,8,23,70,77,2,31,1200,32,0.9,1008,-1,0,"NW",0.8,"Huairou"
14833,2014,11,9,0,69,69,2,24,1100,35,0.4,1005,-1.4,0,"NNW",0.9,"Huairou"
14834,2014,11,9,1,67,67,2,22,1100,32,-0.4,1006,-1.7,0,"NW",0.7,"Huairou"
14835,2014,11,9,2,66,66,2,19,900,30,-1.1,1003,-2.1,0,"WSW",0.5,"Huairou"
14836,2014,11,9,3,62,62,2,19,900,29,-1.3,1005,-2,0,"N",0.7,"Huairou"
14837,2014,11,9,4,55,55,2,18,800,29,-1.4,1005,-2.2,0,"NW",0.9,"Huairou"
14838,2014,11,9,5,45,45,2,19,800,29,-1.7,1003,-2.8,0,"NW",0.8,"Huairou"
14839,2014,11,9,6,46,46,2,21,800,26,-2,1005,-3,0,"NW",0.7,"Huairou"
14840,2014,11,9,7,37,37,2,27,700,24,-1.9,1002,-3.6,0,"WNW",0.8,"Huairou"
14841,2014,11,9,8,35,35,2,42,700,13,0,1006,-3.6,0,"NE",0.6,"Huairou"
14842,2014,11,9,9,22,22,4,29,600,27,6.3,1008,-4.2,0,"E",0.7,"Huairou"
14843,2014,11,9,10,25,25,3,18,500,45,8.7,1007,-6.3,0,"ESE",1.3,"Huairou"
14844,2014,11,9,11,19,19,3,14,400,55,11.6,1006,-7.8,0,"S",0.9,"Huairou"
14845,2014,11,9,12,11,11,5,13,400,61,13.8,1003,-9.5,0,"S",1.2,"Huairou"
14846,2014,11,9,13,19,19,7,12,400,67,15.1,1007,-9.8,0,"SSW",0.8,"Huairou"
14847,2014,11,9,14,21,21,6,13,400,70,16.3,1004,-9.6,0,"SSW",1,"Huairou"
14848,2014,11,9,15,16,16,6,11,300,76,16.6,1004,-9.4,0,"SW",0.9,"Huairou"
14849,2014,11,9,16,11,27,7,14,400,78,16.1,1006,-8.3,0,"SSE",0.7,"Huairou"
14850,2014,11,9,17,22,48,8,27,500,68,12.6,1008,-5.5,0,"NW",0.7,"Huairou"
14851,2014,11,9,18,33,93,6,95,1000,3,8.7,1007,-5.2,0,"NW",1.7,"Huairou"
14852,2014,11,9,19,40,103,5,96,1400,2,6.9,1011,-4.8,0,"NW",1.1,"Huairou"
14853,2014,11,9,20,48,52,4,49,800,27,5.4,1008,-4.2,0,"WNW",0.6,"Huairou"
14854,2014,11,9,21,48,51,4,46,1000,23,3.9,1010,-2.5,0,"WNW",0.9,"Huairou"
14855,2014,11,9,22,51,71,3,65,1000,5,2.6,1010,-2.9,0,"NW",1,"Huairou"
14856,2014,11,9,23,43,43,3,40,800,23,2.2,1010,-4.3,0,"N",0.6,"Huairou"
14857,2014,11,10,0,43,43,3,23,800,35,1.6,1006,-3.3,0,"W",0.7,"Huairou"
14858,2014,11,10,1,36,36,3,20,700,38,0.6,1007,-3.9,0,"NW",0.8,"Huairou"
14859,2014,11,10,2,38,38,2,18,700,36,0,1008,-3.7,0,"NW",0.6,"Huairou"
14860,2014,11,10,3,37,37,2,18,700,33,-0.3,1007,-3.8,0,"NNE",0.6,"Huairou"
14861,2014,11,10,4,31,31,2,20,600,31,-0.8,1006,-4.7,0,"NNW",0.8,"Huairou"
14862,2014,11,10,5,26,26,2,23,500,28,-0.6,1008,-5.2,0,"NW",0.9,"Huairou"
14863,2014,11,10,6,23,23,2,22,500,28,-1.1,1009,-5,0,"NW",0.8,"Huairou"
14864,2014,11,10,7,30,41,2,30,600,17,-1.4,1008,-4.9,0,"WNW",0.6,"Huairou"
14865,2014,11,10,8,30,30,2,42,700,7,0.8,1005,-4.1,0,"SE",0.6,"Huairou"
14866,2014,11,10,9,24,24,4,31,600,21,5.8,1007,-3.3,0,"WSW",0.5,"Huairou"
14867,2014,11,10,10,13,15,4,21,400,35,10.2,1008,-6.2,0,"SE",0.7,"Huairou"
14868,2014,11,10,11,18,26,3,17,400,44,11.9,1007,-6.5,0,"E",0.6,"Huairou"
14869,2014,11,10,12,17,30,4,18,500,49,14.2,1007,-7.3,0,"ESE",0.8,"Huairou"
14870,2014,11,10,13,25,32,5,19,500,56,14.9,1007,-7.9,0,"SSE",0.9,"Huairou"
14871,2014,11,10,14,16,26,9,18,400,62,14.6,1005,-6.3,0,"SE",0.7,"Huairou"
14872,2014,11,10,15,29,45,13,19,500,67,14.7,1005,-5.7,0,"WSW",0.7,"Huairou"
14873,2014,11,10,16,38,53,13,23,500,67,14.2,1008,-4.6,0,"WSW",0.7,"Huairou"
14874,2014,11,10,17,39,68,13,39,600,58,12.6,1005,-4.1,0,"NNW",0.7,"Huairou"
14875,2014,11,10,18,49,94,10,79,1000,25,10.2,1007,-2.5,0,"ENE",0.7,"Huairou"
14876,2014,11,10,19,63,112,8,109,1600,2,7.7,1008,-2.1,0,"WNW",1,"Huairou"
14877,2014,11,10,20,73,110,4,68,1300,10,6.4,1006,-3.8,0,"NNW",0.6,"Huairou"
14878,2014,11,10,21,72,98,4,78,1500,2,4.6,1009,-2.7,0,"WNW",1.6,"Huairou"
14879,2014,11,10,22,66,75,4,54,1100,14,4,1006,-3.1,0,"NW",0.9,"Huairou"
14880,2014,11,10,23,59,65,3,35,1000,25,3.2,1009,-3.2,0,"NW",0.8,"Huairou"
14881,2014,11,11,0,57,63,3,27,900,29,2.7,1007,-2.8,0,"NW",0.8,"Huairou"
14882,2014,11,11,1,57,57,NA,24,1000,27,2.2,1003,-2.7,0,"WNW",0.6,"Huairou"
14883,2014,11,11,2,55,64,NA,27,NA,19,1.7,1004,-2.8,0,"W",0.7,"Huairou"
14884,2014,11,11,3,50,55,2,31,NA,NA,1.3,1004,-2.8,0,"NW",0.7,"Huairou"
14885,2014,11,11,4,48,57,2,NA,800,NA,1.3,1005,-2.6,0,"NE",0.6,"Huairou"
14886,2014,11,11,5,54,57,2,NA,800,7,4,1009,-3.3,0,"NW",0.7,"Huairou"
14887,2014,11,11,6,47,47,2,33,700,19,4.1,1011,-3.7,0,"E",0.7,"Huairou"
